listing_url,OFFICE,FAMILY ROOM,DINING ROOM,DEN,REC,FOYER,2ND BEDROOM,BATHROOM,BATHROOMS,LIBRARY,EXERCISE,KITCHEN,LIVING ROOM,MASTER BEDROOM,STUDY,4TH BEDROOM,3RD BEDROOM,OTHER,LEGAL DESCRIPTION,5TH BEDROOM,SUNROOM,GREAT ROOM,LAUNDRY,SITTING,SOLARIUM,LOCKER,BEDROOM,BREAKFAST,MEDIA/ENT,UTILITY
https://toronto.listing.ca/8-the-esplanade-ave-4202.C4361292.htm#15-jp,,,"Main Level, 7.50m x 6.90mHardwood Floor, W/O To Balcony, Combined W/Living","Main Level, 2.90m x 2.36mHardwood Floor",,,,,5-piece on main level3-piece on main level,,,"Main Level, 5.40m x 3.90mHardwood Floor, Centre Island, Breakfast Area","Main Level, 7.50m x 6.90mHardwood Floor, Open Concept, Combined W/Dining","Main Level, 3.75m x 3.68mHardwood Floor, Ensuite Bath, W/O To Balcony",,,,,,,,,,,,,"Main Level, 3.73m x 3.35mHardwood Floor, Large Closet",,,
https://toronto.listing.ca/218-carlton-st.C4332957.htm#15-229,,,"2nd Level, 3.51m x 4.34mHardwood Floor, French Doors, Spiral Stairs","Ground Level, 3.94m x 5.83mHardwood Floor, B/I Shelves, Large Window",,,"2nd Level, 3.54m x 3.37mHardwood Floor","3rd Level, 2.37m x 4.16mRenovated, Separate Shower, 4 Pc Ensuite",2-piece on ground level2-piece on 2nd level4-piece on 3rd level2-piece on bsmt level,,,"Ground LevelHardwood Floor, Updated","Bsmt Level, 5.44m x 4.56mCeramic Floor, French Doors, Bay Window","3rd Level, 3.50m x 7.64mBroadloom, B/I Shelves, W/I Closet",,,,,,,"2nd Level, 7.43m x 6.11mCeramic Floor, W/O To Deck, Track Lights",,,,,,"Bsmt Level, 6.42m x 10.73mCeramic Floor, Closet",,,
https://toronto.listing.ca/54-marblemount-cres.E4358684.htm#15-s9,,"Main Level, 4.69m x 3.49mHardwood Floor, W/O To Yard, Fireplace","Main Level, 3.40m x 2.98mHardwood Floor, Window",,"Lower Level, 6.47m x 3.59m",,"2nd Level, 2.30m x 3.21mHardwood Floor, Double Closet, Window",,2-piece on main level4-piece on 2nd level,,,"Main Level, 4.96m x 2.67mVinyl Floor, W/O To Yard, Window","Main Level, 3.40m x 4.81mHardwood Floor, Window","2nd Level, 5.41m x 3.66mHardwood Floor, W/I Closet, Window",,"2nd Level, 3.54m x 3.79mHardwood Floor, Double Closet, Window","2nd Level, 4.49m x 3.34mHardwood Floor, Double Closet, Window",,,,,,,,,,,,,
https://toronto.listing.ca/10-wilby-cres-801.W4296634.htm#15-2hk,,,,,,,"Flat Level, 3.05m x 2.74mLarge Closet, Large Window",,4-piece on main level,,,"Flat Level, 3.51m x 2.92mCombined W/Dining, Open Concept","Flat Level, 3.35m x 3.30mW/O To Balcony, Open Concept","Flat Level, 3.94m x 2.74m4 Pc Ensuite, W/I Closet, Large Window",,,,,,,,,,,,,,,,
https://toronto.listing.ca/43-lowther-ave.C4362719.htm#15-ez,"2nd Level, 2.64m x 1.73mO/Looks Garden, Hardwood Floor, Built-In Speakers",,"Main Level, 5.18m x 3.94mFormal Rm, Hardwood Floor, Moulded Ceiling",,"Lower Level, 7.01m x 5.21mFireplace, Window, Halogen Lighting","Main Level, 3.66m x 3.28mHardwood Floor, 2 Pc Bath, Closet","3rd Level, 4.24m x 3.88m3 Pc Ensuite, Double Closet, Broadloom",,,"2nd Level, 5.46m x 4.60mPanelled, Fireplace, Vaulted Ceiling",,"Main Level, 5.33m x 2.94mModern Kitchen, B/I Appliances, Stainless Steel Appl",,"2nd Level, 5.77m x 3.76mHis/Hers Closets, 5 Pc Ensuite, W/O To Terrace",,,"3rd Level, 4.42m x 3.48mO/Looks Garden, W/I Closet, Broadloom",,,,,"Main Level, 5.82m x 5.31mW/O To Terrace, Fireplace, Bay Window",,,,,"Lower Level, 5.31m x 3.33mBroadloom, 3 Pc Bath, Moulded Ceiling","Main Level, 3.63m x 2.41mHardwood Floor, Elevator, Built-In Speakers",,
https://toronto.listing.ca/60-bathurst-st-906.C4362406.htm#15-g3,,,"Flat Level, 3.06m x 1.59mHardwood Floor, B/I Shelves","Flat Level, 2.34m x 2.15mHardwood Floor, B/I Shelves, B/I Desk",,,,,,,,"Flat Level, 3.74m x 4.08mHardwood Floor, Stainless Steel Appl","Flat Level, 4.10m x 3.10mHardwood Floor, East View","Flat Level, 4.13m x 3.47mHardwood Floor, B/I Shelves",,,,,,,,,,,,,,,,
https://toronto.listing.ca/52-finch-ave.C4364755.htm#15-6a,,,,,,,,,2-piece on bsmt level,,,,,,,,,,,,,,,,,,,,,
https://toronto.listing.ca/17-elliott-ave.W4353510.htm#15-15u,,"Main Level, 6.48m x 4.57mHardwood Floor, W/O To Patio, Gas Fireplace","Main Level, 3.66m x 3.43mHardwood Floor, Picture Window, Crown Moulding",,"Flat Level, 6.78m x 3.20mPot Lights, Above Grade Window, Laminate","Main Level, 3.05m x 2.51mGranite Floor, Cathedral Ceiling, Crown Moulding","2nd Level, 4.93m x 3.73mHardwood Floor, Double Closet, 4 Pc Ensuite",,2-piece on main level4-piece on 2nd level5-piece on 2nd level4-piece on bsmt level,,,"Main Level, 5.49m x 3.23mHardwood Floor, Combined W/Family, Centre Island","Main Level, 5.63m x 3.68mHardwood Floor, Picture Window, Crown Moulding","2nd Level, 5.82m x 4.14mHardwood Floor, W/I Closet, 5 Pc Ensuite",,"2nd Level, 4.11m x 2.95mHardwood Floor, Double Closet, Crown Moulding","2nd Level, 4.57m x 2.95mHardwood Floor, Double Closet, Crown Moulding",,,"Bsmt Level, 4.09m x 2.64mPot Lights, Above Grade Window, Laminate",,,"2nd Level, 2.24m x 1.93mTile Floor, Laundry Sink, Pot Lights",,,,,,,
https://toronto.listing.ca/394-keewatin-ave.C4362426.htm#15-f7,,,"Main Level, 7.42m x 4.09mCombined W/Living, O/Looks Garden, Hardwood Floor",,"Lower Level, 7.37m x 3.96mW/O To Garden, Broadloom",,"2nd Level, 3.15m x 2.69mB/I Shelves, O/Looks Park, Wood Floor",,4-piece on 2nd level,,,"Main Level, 3.10m x 2.69mSliding Doors, W/O To Deck, B/I Appliances","Main Level, 7.42m x 4.09mCombined W/Dining, Fireplace, Hardwood Floor","2nd Level, 3.51m x 2.74mW/W Closet, California Shutters, Broadloom",,,"3rd Level, 4.14m x 3.86mO/Looks Park, Broadloom","2nd Level, 2.50m x 1.92mW/I Closet, B/I Shelves, Wood Floor",,,,,"Lower Level, 2.74m x 2.36mB/I Shelves, Tile Floor",,,,,,,
https://toronto.listing.ca/33-cotswold-cres.C4265797.htm#15-2ea,"Main Level, 3.87m x 2.89mB/I Bookcase, Hardwood Floor, Panelled","Main Level, 9.38m x 4.84mCoffered Ceiling, Hardwood Floor, Fireplace","Main Level, 5.21m x 3.90mHardwood Floor, Coffered Ceiling, Halogen Lighting",,,,"2nd Level, 5.27m x 3.69mHardwood Floor, 3 Pc Ensuite, Coffered Ceiling",,6-piece on upper level4-piece on upper level3-piece on upper level2-piece on lower level4-piece on lower level,,,"Main Level, 5.88m x 5.73mB/I Appliances, Breakfast Bar, Coffered Ceiling","Main Level, 5.79m x 4.90mFireplace, Hardwood Floor, Crown Moulding","2nd Level, 6.21m x 6.12mHardwood Floor, 6 Pc Ensuite, Coffered Ceiling",,"2nd Level, 4.60m x 3.38mHardwood Floor, 4 Pc Ensuite, Coffered Ceiling","2nd Level, 3.99m x 3.87mHardwood Floor, 4 Pc Ensuite, Coffered Ceiling",,,"2nd Level, 5.27m x 3.69mHardwood Floor, 3 Pc Ensuite, Coffered Ceiling",,,,,,,"Lower Level, 4.90m x 4.29mLaminate, 4 Pc Ensuite, Double Closet","Main Level, 6.24m x 1.98mLarge Window, W/O To Deck, Halogen Lighting",,
https://toronto.listing.ca/50-forest-manor-rd-602.C4361541.htm#15-j5,,,"Main Level, 5.55m x 4.99mLaminate, Combined W/Living, W/O To Balcony",,,,"Main Level, 3.20m x 3.49mLaminate, Closet, Window",,,,,"Main Level, 5.55m x 4.99mLaminate, Combined W/Dining, Open Concept","Main Level, 5.55m x 4.99mLaminate, Combined W/Dining, Large Window","Main Level, 4.14m x 3.89mLaminate, Ensuite Bath, Window",,,,,,,,,,,,,,,,
https://toronto.listing.ca/8-mondeo-dr-407.E4334293.htm#15-20u,,,"Flat Level, 6.15m x 3.35mHardwood Floor",,,,"Flat Level, 3.15m x 2.85mHardwood Floor",,4-piece on flat level4-piece on flat level,,,"Flat Level, 3.20m x 3.15mCeramic Floor","Flat Level, 6.15m x 3.35mHardwood Floor","Flat Level, 4.00m x 3.05mHardwood Floor",,,,,,,,,,,,,,,,
https://toronto.listing.ca/6-lailey-cres.C4354568.htm#15-13i,,"Main Level, 5.61m x 3.89mGas Fireplace, Hardwood Floor, Sunken Room","Main Level, 4.85m x 3.86mHardwood Floor, Moulded Ceiling, French Doors",,,"Main Level, 3.96m x 2.15mGranite Floor, Moulded Ceiling, Skylight","2nd Level, 4.75m x 4.06m4 Pc Ensuite, Hardwood Floor, W/I Closet",,6-piece on 2nd level4-piece on 2nd level3-piece on 2nd level3-piece on bsmt level2-piece on main level,"Main Level, 3.33m x 3.01mHardwood Floor, B/I Bookcase, French Doors",,"Main Level, 6.63m x 6.15mGranite Counter, Greenhouse Kitchen, Granite Floor","Main Level, 5.54m x 3.76mHardwood Floor, Moulded Ceiling, Pot Lights","2nd Level, 7.34m x 4.11m7 Pc Ensuite, Hardwood Floor, W/I Closet",,"2nd Level, 3.39m x 3.89mSemi Ensuite, Hardwood Floor, W/I Closet","2nd Level, 4.42m x 3.81mSemi Ensuite, Hardwood Floor, W/I Closet",,,"Bsmt Level, 5.48m x 4.87m3 Pc Ensuite, Hardwood Floor, W/I Closet",,,,,,,,"Main Level, 3.96m x 2.45mCombined W/Kitchen, Granite Floor, Bay Window",,
https://toronto.listing.ca/1331-queen-st-507.E4304257.htm#15-2hd,,,,"Flat Level, 2.64m x 2.31mHardwood Floor",,,"Flat Level, 2.56m x 3.05mHardwood Floor, W/O To Terrace",,,,,"Flat LevelCombined W/Living, Stainless Steel Appl","Flat Level, 3.27m x 9.65mHardwood Floor, W/O To Terrace","Flat Level, 2.74m x 3.81mHardwood Floor, W/I Closet",,,,,,,,,,,,,,,,
https://toronto.listing.ca/114-lisgar-st.C4342888.htm#15-1p0,,,,,,,,,3-piece on main level4-piece on 2nd level4-piece on bsmt level,,,"Bsmt Level, 2.54m x 1.63mCeramic Floor, Stainless Steel Appl, Undermount Sink","Bsmt Level, 5.23m x 3.78mCeramic Floor, Combined W/Dining",,,,,,,,,,"Bsmt Level, 3.71m x 1.30mWindow, Ceramic Floor",,,,"Bsmt Level, 3.35m x 2.57mWindow, Ceramic Floor",,,
https://toronto.listing.ca/715-don-mills-rd-201.C4349304.htm#15-1el,,,"Flat Level, 2.44m x 2.44mLaminate, Window",,,,,,3-piece on flat level,,,"Flat Level, 3.05m x 2.44mLaminate","Flat Level, 3.35m x 5.18mLaminate, Window, O/Looks Dining","Flat Level, 3.35m x 3.96mLaminate, Window, Large Closet",,,,,,,,,,,,,,,,
https://toronto.listing.ca/25-telegram-mews-4110.C4364063.htm#15-8t,,,"Flat Level, 2.44m x 5.03mLaminate, Nw View, Open Concept","Flat Level, 1.04m x 1.96mLaminate",,"Flat Level, 1.63m x 4.27mLaminate","Flat Level, 2.92m x 3.25mLaminate, Large Closet",,4-piece on flat level,,,"Flat Level, 2.74m x 5.03mLaminate, Granite Counter, Centre Island","Flat Level, 3.66m x 4.78mLaminate, Sw View, W/O To Balcony","Flat Level, 3.56m x 3.05mLaminate, Large Closet, Sliding Doors",,,,"Flat Level, 1.22m x 3.43mLaminate",,,,,,,,,,,,
https://toronto.listing.ca/510-king-st-612.C4360950.htm#15-l3,,,"Main LevelConcrete Floor, Combined W/Kitchen",Main LevelConcrete Floor,,,"Main LevelConcrete Floor, Double Closet, Sliding Doors",,4-piece on main level3-piece on main level,,,"Main LevelConcrete Floor, Stainless Steel Appl, Backsplash","Main LevelConcrete Floor, W/O To Balcony, North View","Main LevelConcrete Floor, Double Closet, Large Window",,,,,,,,,,,,,,,,
https://toronto.listing.ca/12-fifeshire-rd.C4321372.htm#15-2ai,"Main Level, 4.90m x 3.90mB/I Shelves, O/Looks Frontyard, Panelled","Main Level, 6.84m x 5.50mFireplace, Open Concept, O/Looks Backyard","Main Level, 9.30m x 5.79mFireplace, O/Looks Backyard, W/O To Porch",,"Bsmt Level, 9.19m x 5.60mW/O To Yard, Wet Bar, Open Concept",,"2nd Level, 6.14m x 5.49m6 Pc Ensuite, W/I Closet, Built-In Speakers",,,,"Bsmt Level, 4.80m x 3.90m4 Pc Ensuite, Sauna, Above Grade Window","Main Level, 8.40m x 6.70mW/O To Porch, O/Looks Pool, Centre Island","Main Level, 8.15m x 5.38mOpen Concept, Fireplace, Built-In Speakers","2nd Level, 7.98m x 5.86mFireplace, Hardwood Floor, Heated Floor",,"2nd Level, 5.76m x 4.08m4 Pc Ensuite, W/I Closet, Hardwood Floor","2nd Level, 5.69m x 5.50mW/O To Balcony, W/I Closet, Built-In Speakers",,,"2nd Level, 5.50m x 4.12m4 Pc Ensuite, W/I Closet, Hardwood Floor",,,,,,,,,,
https://toronto.listing.ca/35-hayden-st-423.C4302797.htm#15-2hj,,,"Main Level, 4.65m x 3.51mCombined W/Living, Hardwood Floor, Double Closet",,,,,,,,,"Main Level, 2.53m x 3.51mStainless Steel Appl, Stone Counter, Breakfast Bar","Main Level, 4.65m x 3.51mCombined W/Dining, West View, W/O To Balcony","Main Level, 3.53m x 2.90mHardwood Floor, Large Window, West View",,,,,,,,,,,,,,,,
https://toronto.listing.ca/665-kingston-rd-505.E4353364.htm#15-158,,,"Flat Level, 5.69m x 3.35mCombined W/Living, Hardwood Floor, North View",,,"Flat LevelDouble Closet, Hardwood Floor",,"Flat Level4 Pc Bath, Soaker, Stone Counter",4-piece on flat level3-piece on flat level,,,"Flat LevelOpen Concept, B/I Appliances, Modern Kitchen","Flat Level, 5.69m x 3.35mOpen Concept, W/O To Balcony, Hardwood Floor","Flat Level, 3.05m x 2.74m3 Pc Ensuite, Double Closet, Nw View",,,,"Flat Level, 3.05m x 1.52mBalcony, O/Looks Living, Nw View",,,,,,,,,"Flat Level, 3.05m x 2.74mW/W Closet, Sliding Doors, Hardwood Floor",,,
https://toronto.listing.ca/2183-lake-shore-blvd-305.W4340412.htm#15-1st,,,"Flat Level, 3.14m x 7.62mCombined W/Living",,,,"Flat Level, 2.74m x 2.74mLarge Closet, West View",,4-piece on flat level,,,"Flat Level, 3.14m x 7.62mCombined W/Dining","Flat Level, 3.14m x 7.62mCombined W/Dining, Walk-Out","Flat Level, 2.74m x 3.42mLarge Closet, Ensuite Bath",,,,,,,,,,,,,,,,
https://toronto.listing.ca/359-sentinel-rd.W4350089.htm#15-1co,,,"Main Level, 3.10m x 2.90mHardwood Floor, Pot Lights",,"Bsmt Level, 7.20m x 6.64mCeramic Floor",,"Main Level, 3.88m x 3.10mHardwood Floor, Closet",,3-piece on main level3-piece on bsmt level,,,"Main Level, 6.50m x 5.31mTile Floor, Family Size Kitchen","Main Level, 4.80m x 3.85mHardwood Floor, Pot Lights","Main Level, 3.67m x 3.30mHardwood Floor, Closet",,,"Main Level, 3.83m x 3.00mHardwood Floor, Closet",,,,"Main Level, 6.20m x 3.80mConcrete Floor",,Bsmt Level,,,,"Bsmt Level, 6.38m x 3.95mCeramic Floor",,,
https://toronto.listing.ca/1884-queen-st-204.E4356981.htm#15-x5,,,"Flat Level, 4.60m x 5.40mHardwood Floor, Combined W/Living",,,,"Flat Level, 3.84m x 2.77mHardwood Floor, Closet, Sliding Doors",,4-piece on flat level5-piece on flat level,,,"Flat LevelQuartz Counter, Backsplash, Stainless Steel Appl","Flat Level, 4.60m x 5.40mHardwood Floor, Combined W/Dining","Flat Level, 3.07m x 3.53mHardwood Floor, Closet, Sliding Doors",,,,,,,,,,,,,,,,
https://toronto.listing.ca/275-riverside-dr.W4307513.htm#15-2fw,,"Main Level, 3.68m x 2.72mBay Window, O/Looks Garden, Skylight","Main Level, 5.49m x 4.22mBay Window, Wainscoting, O/Looks Garden",,"Lower Level, 9.88m x 6.55mHardwood Floor, Fireplace, Tile Floor",,"2nd Level, 4.27m x 4.09mHardwood Floor, Closet",,2-piece on main level5-piece on 2nd level3-piece on 2nd level4-piece on 3rd level2-piece on bsmt level,,,"Main Level, 5.66m x 4.19mB/I Appliances, Centre Island, Breakfast Area","Main Level, 10.00m x 4.27mO/Looks Garden, Fireplace, Bay Window","2nd Level, 4.93m x 4.27m5 Pc Ensuite, W/I Closet, O/Looks Backyard","2nd Level, 5.33m x 5.23mGas Fireplace, B/I Shelves, Large Window","3rd Level, 4.78m x 2.27mCloset, Hardwood Floor","2nd Level, 4.27m x 4.22mHardwood Floor, Closet",,,"3rd Level, 6.78m x 4.52mCedar Closet, Hardwood Floor",,,,,,,,,,
https://toronto.listing.ca/71-treverton-dr.E4321822.htm#15-2a9,,,,,,,"Main Level, 3.57m x 2.87mLaminate",,4-piece on main level4-piece on 2nd level4-piece on bsmt level,,,"Main Level, 2.16m x 2.96mPorcelain Floor, Granite Counter","Main Level, 5.18m x 3.44mLaminate, Combined W/Dining","2nd Level, 6.82m x 3.75mLaminate",,"2nd Level, 3.75m x 2.95mLaminate","Main Level, 3.20m x 2.75mLaminate","Bsmt Level, 4.57m x 3.63mLaminate",,"Bsmt Level, 3.81m x 2.86mLaminate",,,,,,,"Bsmt Level, 4.87m x 3.32mLaminate","Main Level, 1.83m x 1.83mPorcelain Floor",,
https://toronto.listing.ca/4060-lawrence-ave-412.E4358825.htm#15-r8,,,"Main Level, 2.63m x 2.45mWindow",,,,"Lower Level, 5.13m x 2.96mDouble Closet",,4-piece on lower level2-piece on main level,,,"Main Level, 5.16m x 2.35mEat-In Kitchen","Main Level, 4.47m x 3.60mCombined W/Dining, W/O To Balcony","Lower Level, 6.12m x 2.99mW/I Closet",,,"Lower Level, 4.01m x 3.01mDouble Closet",,,,,,"Lower Level, 1.57m x 1.49m",,,,,,,
https://toronto.listing.ca/690-gladstone-ave.W4337290.htm#15-1wz,,,,,,,,,4-piece on bsmt level3-piece on 3rd level4-piece on main level4-piece on 2nd level,,,,,,,,,,,,,,,,,,,,,
https://toronto.listing.ca/32-trolley-cres-1015.C4362773.htm#15-c4,,,"Flat Level, 6.34m x 3.78mCombined W/Dining, Hardwood Floor, Large Window",,,,,,4-piece on main level,,,"Flat Level, 2.74m x 3.21mStainless Steel Appl, Hardwood Floor, Large Window","Flat Level, 6.34m x 3.78mCombined W/Dining, Hardwood Floor, Large Window",,,,,,,,,,,,,,"Flat Level, 2.96m x 2.76mSliding Doors, Hardwood Floor, Large Closet",,,
https://toronto.listing.ca/1080-bay-st-2810.C4310340.htm#15-2fc,,,"Flat Level, 5.58m x 4.60mHardwood Floor, Open Concept, Large Window",,,"Flat LevelTile Floor, 3 Pc Bath","Flat Level, 3.05m x 2.84mHardwood Floor, Double Closet, W/O To Balcony",,4-piece on main level3-piece on main level,,,"Flat LevelHardwood Floor, Stainless Steel Appl, Quartz Counter","Flat Level, 5.58m x 4.60mHardwood Floor, W/O To Balcony, Combined W/Dining","Flat Level, 3.66m x 2.93mHardwood Floor, 4 Pc Ensuite, Se View",,,,,,,,,,,,,,,,
https://toronto.listing.ca/190-northwood-dr.C4335430.htm#15-1zj,,,"Ground Level, 3.00m x 2.84mHardwood Floor, Combined W/Living, Large Window",,"Bsmt Level, 7.93m x 3.68mLinoleum, Stone Fireplace, Closet",,"2nd Level, 3.41m x 3.17mHardwood Floor, Window, Closet",,,,,"Ground Level, 3.51m x 2.84mLinoleum, Eat-In Kitchen, Window","Ground Level, 5.49m x 3.75mHardwood Floor, Combined W/Dining, Large Window","2nd Level, 3.93m x 3.93mHardwood Floor, 3 Pc Ensuite, W/I Closet",,"2nd Level, 3.83m x 3.00mHardwood Floor, Window, Closet","2nd Level, 2.77m x 2.68mHardwood Floor, Window, Closet",,,,,,,,,,,"Ground Level, 2.25m x 1.77mLinoleum, Combined W/Kitchen, Window",,
https://toronto.listing.ca/80-marine-parade-dr-2807.W4347916.htm#15-1gv,,,"Flat LevelLaminate, Combined W/Living",,,,"Flat LevelLaminate, Closet",,4-piece on main level3-piece on main level,,,"Flat LevelLaminate, Granite Counter, Stainless Steel Appl","Flat LevelLaminate, Combined W/Dining, W/O To Balcony","Flat LevelLaminate, 4 Pc Ensuite, His/Hers Closets",,,,,,,,,,,,,,,,
https://toronto.listing.ca/123-joicey-blvd.C4363252.htm#15-e4,,"Main Level, 7.31m x 3.50mHardwood Floor, Fireplace, B/I Shelves","Main Level, 9.14m x 4.38mHardwood Floor, B/I Shelves, Open Concept",,"Lower Level, 4.87m x 6.70mHeated Floor, W/O To Yard, Pot Lights","Main LevelHeated Floor, 2 Pc Bath, Double Closet","2nd Level, 3.35m x 3.35mHardwood Floor, 3 Pc Ensuite, Double Closet",,2-piece on main level3-piece on 2nd level5-piece on 2nd level6-piece on 2nd level3-piece on bsmt level,,,"Lower Level, 4.87m x 6.70mHeated Floor, Stainless Steel Appl, Quartz Counter","Main Level, 9.14m x 4.38mHardwood Floor, Fireplace, Combined W/Dining","2nd Level, 5.63m x 3.50mHardwood Floor, 6 Pc Ensuite, W/I Closet",,"2nd Level, 3.04m x 3.50mHardwood Floor, Open Concept, Pot Lights","2nd Level, 4.26m x 3.50mHardwood Floor, Double Closet, Large Window",,,,,,,,,,,"Main Level, 7.31m x 3.65mHardwood Floor, Combined W/Kitchen, W/O To Deck",,
https://toronto.listing.ca/1105-leslie-st-206.C4339023.htm#15-1ts,,,"Lower Level, 4.66m x 3.96mHardwood Floor, Combined W/Living",,,,,,,,,"Lower Level, 3.01m x 2.40mGranite Counter","Lower Level, 4.66m x 3.96mW/O To Balcony","Upper Level, 3.96m x 3.53mW/I Closet, Large Window",,,,,,,,,,,,,,,,
https://toronto.listing.ca/33-shore-breeze-dr-3803.W4363779.htm#15-8z,,,"Main Level, 3.16m x 3.99mLaminate, Combined W/Kitchen, Hardwood Floor","Main Level, 1.98m x 2.52mLaminate",,,,"Main LevelMarble Floor, Hot Tub, 4 Pc Bath",4-piece on main level,,,"Main LevelLaminate, Stainless Steel Appl, Centre Island","Main Level, 3.16m x 3.99mLaminate, Combined W/Dining, W/O To Balcony",,,,,,,,,,,,,,"Main Level, 3.10m x 3.50mLaminate, W/O To Balcony, North View",,,
https://toronto.listing.ca/200-bloor-st-904.C4348717.htm#15-1fp,,,"Main LevelW/O To Terrace, Combined W/Living",,,,"Main Level, 3.00m x 2.74mCloset, W/O To Terrace",,,,,"Main Level, 4.78m x 2.13mCentre Island, B/I Appliances, Breakfast Area","Main Level, 5.48m x 3.96mW/O To Terrace, Combined W/Dining","Main Level, 3.59m x 3.07m5 Pc Ensuite, W/I Closet, W/O To Terrace",,,,,,,,,,,,,,,"Main LevelCombined W/Dining, Combined W/Kitchen",
https://toronto.listing.ca/16-ravencliff-cres.E4336816.htm#15-1xm,,"Lower Level, 3.91m x 3.20m","Main Level, 3.99m x 2.95m",,"Lower Level, 7.24m x 3.43m",,"2nd Level, 3.20m x 2.82m",,,,,"Main Level, 6.50m x 3.33m","Main Level, 3.99m x 2.57m","2nd Level, 4.55m x 3.05m",,,"2nd Level, 4.06m x 2.74m",,,,,,,,,,,,,
https://toronto.listing.ca/311-bay-st-5302.C4331342.htm#15-24o,,"Flat Level, 7.05m x 5.39mCombined W/Kitchen","Flat Level, 9.67m x 6.68mHardwood Floor, Combined W/Living",,,,,,6-piece on flat level3-piece on flat level2-piece on flat level,,,"Flat Level, 7.05m x 5.39m","Flat Level, 9.67m x 6.68mHardwood Floor, Fireplace, Coffered Ceiling","Flat Level, 4.02m x 5.47mHardwood Floor, 6 Pc Ensuite, North View",,,,,,,,,,,,,"Flat Level, 4.65m x 3.63mHardwood Floor, 3 Pc Ensuite, East View",,,
https://toronto.listing.ca/98-lillian-st-2214.C4360111.htm#15-ob,,,"Main Level, 5.28m x 3.10mLaminate, Double Closet, Combined W/Living","Main Level, 2.13m x 1.83mLaminate, Semi Ensuite",,"Main Level, 2.13m x 1.20mLaminate",,,,,,"Main Level, 2.44m x 2.14mLaminate, Granite Counter, Stainless Steel Appl","Main Level, 5.28m x 3.10mLaminate, W/O To Balcony, Combined W/Dining","Main Level, 3.20m x 3.70mLaminate, Semi Ensuite, W/O To Balcony",,,,,,,,,,,,,,,,
https://toronto.listing.ca/503-merton-st.C4331809.htm#15-24c,,"Main Level, 5.00m x 5.40mHardwood Floor, W/O To Yard, Gas Fireplace","Main Level, 3.20m x 3.60mHardwood Floor, Combined W/Living, Pot Lights",,,,"2nd Level, 2.90m x 3.40mHardwood Floor, Closet, 4 Pc Bath",,,,,"Main Level, 3.40m x 5.00mHardwood Floor, Open Concept, Stainless Steel Appl","Main Level, 3.70m x 4.10mHardwood Floor, Combined W/Dining, Pot Lights","2nd Level, 4.70m x 5.40mHardwood Floor, 6 Pc Ensuite, W/I Closet","3rd Level, 3.20m x 3.20mHardwood Floor, Window, Track Lights","3rd Level, 3.20m x 4.80mHardwood Floor, 3 Pc Bath, Picture Window","2nd Level, 2.90m x 3.90mHardwood Floor, Closet, 4 Pc Bath",,,,,,,,,,,"Main Level, 2.00m x 2.90mHardwood Floor, Pot Lights",,
https://toronto.listing.ca/140-watson-ave.W4353626.htm#15-15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://toronto.listing.ca/68-corporate-dr-1132.E4361080.htm#15-kh,,,"Flat Level, 2.51m x 2.46mL-Shaped Room, Combined W/Living",,,,"Flat Level, 2.83m x 2.83mLaminate",,4-piece on main level3-piece on main level,,,"Flat Level, 2.71m x 2.45mModern Kitchen, Ceramic Floor","Flat Level, 4.85m x 3.05mL-Shaped Room, Combined W/Dining","Flat Level, 4.25m x 3.23m4 Pc Ensuite, Laminate",,,,,,,,,,,"Flat Level, 2.68m x 2.55mSliding Doors",,,,,
