listing_url,listing_price,listing_date,address,dwelling_type,comparable_sold_price_1,comparable_list_price_1,comparable_sold_date_1,comparable_sold_price_2,comparable_list_price_2,comparable_sold_date_2,comparable_sold_price_3,comparable_list_price_3,comparable_sold_date_3,comparable_sold_price_4,comparable_list_price_4,comparable_sold_date_4,comparable_sold_price_5,comparable_list_price_5,comparable_sold_date_5,listing_features,listing_description,listing_extras
https://toronto.listing.ca/3181-bayview-ave-315.C4330478.htm#15-25a,"$929,000",02/24/2019,"3181 Bayview Ave 315, Bayview Woods-Steeles, Toronto M2K2Y2","Apartment, Condo Apartment7 Rooms Total, 1 Kitchen1 Parking Space","$1,038,000","$1,048,000",11/30/2018,"$1,050,000","$1,100,000",05/04/2018,"$950,000","$999,900",07/13/2018,"$623,000","$639,800",09/14/2018,"$686,000","$688,000",05/24/2018,"[u'Clear View, Public Transit, TreedNone BasementBrick Exterior']","[u'Fully Renovated & Rarely Available At This Size! This Suite Features An Open Concept Layout Bw Dining/Living, 2+1 Bedrooms, Huge Ensuite Laundry W Storage, Gorgeous Treed Views & High-End Finishes Throughout Including Engineered Hardwood Floors, Marble Vanities, Custom Kitchen Withbreakfast Area, Quartz Counters & Backsplash, Brand New Stainless Steel Appliances, Cooktop Withknobs & W/O To Balcony (From Kit, Din, Master) Withn Exposure! Essentially, A Brand New Apartment!']","[u'White Oak Eng. Hardwood, Quartz Counters & Backsplash In Kitchen, Porcelain Tile & Marble Vanities In Baths, All New Light Fixtures, All New Custom Window Coverings. Exclude: All Decorations, Accessories, Furniture.']"
https://toronto.listing.ca/714-the-west-mall-1510.W4362729.htm#15-cf,"$469,900",02/24/2019,"714 The West Mall 1510, Eringate-Centennial-West Deane, Toronto M9C4X1","Apartment, Condo Apartment5 + 1 Rooms Total, 1 Kitchen1 Parking Space","$328,000","$346,900",07/17/2018,0,0,0,0,0,0,0,0,0,0,0,0,"[u'Apartment, None BasementBrick Exterior']","[u""State Of The Art Condo Living!! Fully Renovated Unit With All Of Today's Luxuries. Loads Of Square Footage Throughout! Open Concept Made Perfect For Entertaining. Master Bedroom With En-Suite And Laundry. Stunning Southwest View From Cozy Finished Balcony. Large Bedrooms And Large Den Sized As A Bedroom. Fully Renovated Building With Lots Of Amenities And Perfectly Located Just Steps To Highway And Bus Stop At Building Foot. Don't Miss Out On This Opportunity""]","[u""Fridge, Stove, Dishwasher, Washer, Dryer, All Elf's And Window Coverings""]"
https://toronto.listing.ca/4091-sheppard-ave-302.E4338138.htm#15-1va,"$336,000",02/24/2019,"4091 Sheppard Ave 302, Agincourt South-Malvern West, Toronto M1S3H2","Multi-Level, Condo Apartment6 Rooms Total, 1 Kitchen1 Parking Space","$345,000","$345,000",12/03/2018,"$365,000","$368,000",06/11/2018,"$358,900","$359,900",12/22/2018,"$369,000","$369,900",10/03/2018,"$459,000","$469,500",07/13/2018,"[u'Hospital, Library, Place Of Worship, Public Transit, Rec Centre, SchoolNone BasementConcrete, Other Exterior']","[u'Excellent Opportunity To Acquire A Rare Offered 3 Br Unit With Open Balcony Having Great Views In Pet Freindly, Clean, Secured Building With Elevators, Swimming Pool, Gym, Laundry, Parking, Close To Kennedy Commons Mall, Golf Course, Public Transit/ Highway 401/404, Agincourt Go Station, Needs Some Love & Care , Perfect For First Time Buyers Or Investors, Free Underground Parking, Priced To Sell. Newer Windows, Upgraded Balcony, External Walls,Elevators, Carpets.']","[u""Newer Fridge, Dishwasher, Stove, Ceiling Fan, Window Airconditioner, All Electrical Light Fixtures Included With Window Coverings. Don't Miss This Great Opportunity In This Price, Idealfor Retirees, First Time Buyers /Investors.""]"
https://toronto.listing.ca/155-cumberland-st-1400.C4258501.htm#15-2k2,"$28,750,000",02/24/2019,"155 Cumberland St 1400, Annex, Toronto M5R1A2","2-Storey, Condo Apartment10 Rooms Total, 1 Kitchen4 Parking Spaces","$3,300,000","$3,495,000",12/06/2018,"$4,600,000","$4,748,500",12/14/2018,"$898,888","$898,888",10/18/2018,"$3,150,000","$3,199,000",10/15/2018,"$4,337,000","$4,395,000",09/27/2018,"[u'None BasementBrick, Stone Exterior']","[u'The Great Architectural Ambition Has Been Surpassed! The Genius Of World Renowned Architect Philip Johnson & The Brilliant Renovation Of Jf Brennan Come Together To Create This Modernist Dream Which Could Be The Greatest Condominium Residence In Canada. Over 10,000 Sqft + 5,000 Sqft Of Terraces, Plus The Phenomenal 2-Storey Gallery Come Together In This 4 Bedroom Home With Outstanding South And North Unobstructed Views Of The City.']","[u'A Spectacular Lr Overlooks An Immense Terrace And Skyline. An Irreplaceable Dining Rm + Library Complete The Estate Feel Of This Home In The Sky. A Huge Kit/Fam Rm W/Separate Terraces, A Gym, 4 Car Parking, Complete The Perfection.']"
https://toronto.listing.ca/65-bremner-blvd-4405.C4360429.htm#15-mg,"$1,190,000",02/24/2019,"65 Bremner Blvd 4405, Waterfront Communities C1, Toronto M5J0A7","Apartment, Condo Apartment5 Rooms Total, 1 Kitchen1 Parking Space","$961,000","$955,000",01/04/2019,"$825,000","$829,900",11/03/2018,"$775,000","$824,900",11/02/2018,"$775,000","$749,875",10/11/2018,"$775,000","$749,000",09/26/2018,"[u'Clear View, Public Transit, Rec Centre, WaterfrontNone BasementConcrete Exterior']","[u'Superb Rare Layout 1262 Sf, 2 Bedrooms, 2 Full Baths, 2 Open Balconies, Access To Path, With Fabulous Panoramic City Views & Sunsets From The 44Th Floor. Bright, Spotless, Wood Floors, Designer Kit & Lots Of Storage. Hotel-Like Amenities: 24Hrs Concierge, Indoor/Outdoor Pool, Gym, Rooftop Terrace & More. Everything You Need W/O Leaving The Bldg. Unbeatable Location W/Access To Shopping, Public Transit & Major Arteries.']","[u""The Fabulous Unit You've Been Waiting For! Upgraded Stainless Steel Appliances: Fridge, Stove, B/I Dishwasher, Microwave. Stacked Front Load Washer And Dryer, All Elf's, All Blinds, 9 Ft Ceilings. One Parking & One Locker.""]"
https://toronto.listing.ca/2183-lake-shore-blvd-2607.W4355032.htm#15-120,"$840,000",02/24/2019,"2183 Lake Shore Blvd 2607, Mimico, Toronto M8V1A1","Apartment, Condo Apartment4 Rooms Total, 1 Kitchen1 Parking Space","$608,000","$624,900",01/15/2019,"$565,000","$499,900",10/03/2018,"$690,000","$699,888",01/30/2019,"$797,000","$810,000",01/25/2019,"$710,000","$729,000",01/25/2019,"[u'Clear View, Lake Access, Marina, Park, Public Transit, WaterfrontNone BasementConcrete, Metal/Side Exterior']","[u""Toronto's Ultimate Waterfront Address Boasts Endless Lake Views, Luxurious Suite Designs & Inspired Resort-Style Amenities: Salt Water Pool, Games Room, Dining Room, Lounge, Gym, Yoga & Pilates Room. Incredible Unobstructed Lake Views - Direct South Exposure - Nothing Standing In The Way Of You And Your Water View And Nothing Ever Will!! Smooth 9 Ft Ceilings. This Is An Assignment Sale""]","[u'Stainless Steel Appliances: Slide-In-Stove, Fridge, Dishwasher, Over The Range Microwave Hood Fan, Stacked White Washer & Dryer. Electric Bbq. 840 Sf Interior As Per Developer Marketing Material. Pacific Model.']"
https://toronto.listing.ca/636-evans-ave-5.W4335615.htm#15-1zd,"$789,000",02/24/2019,"636 Evans Ave 5, Alderwood, Toronto M8W2W6","3-Storey, Condo Townhouse6 Rooms Total, 1 Kitchen1 Parking Space","$700,000","$699,900",11/21/2018,"$769,000","$769,000",09/20/2018,"$760,000","$799,000",09/19/2018,"$739,000","$739,000",04/19/2018,"$750,000","$749,998",03/19/2018,"[u'Clear View, Hospital, Place Of Worship, Public Transit, Rec Centre, SchoolFull, Unfinished BasementBrick, Stucco/Plaster Exterior']","[u'Sparkling 2017 Menkes Built Stylish 3 Storey 1676 Th In Excl Cluster Of 66 Units In The Heart Of South Etobicoke.  Bright Unit With 9 Ft Ceiling On Main Flr. Open Concept Great Room W/O To Patio; Functional Kit With Upgraded Granite Counter, Private Master Retreat On 3Rd Floor W/Fab 5 Pce Ensuite, W/I Closet, Juliette Balcony, Coffered Ceilings; Laundry On 2Nd Flr. 5 Mts To Sherway Gdns, Go Stn. Ttc At Front Door, Easy Access To Highway 427/Gardiner Expwy.']","[u'Stainless Steel Kit Appl, Stacked W/D, All Window Coverings, Ext Granite Kit Counter, U/Gr Oak H/Wood On Main Flr And 2Nd Floor Hallway U/Gr Oak Stairs Withstylish Pickets, Kit Modified To Rear Of Great Room, Easy Access To U/Gr Garage Withprivate Spot.']"
https://toronto.listing.ca/45-heron-park-pl-6.E4359812.htm#15-ng,"$549,900",02/24/2019,"45 Heron Park Pl 6, West Hill, Toronto M1E0B8","3-Storey, Co-Op Apartment6 Rooms Total, 1 Kitchen0 Parking Space","$350,000","$349,888",08/29/2018,"$345,000","$349,900",08/17/2018,"$180,000","$179,000",06/26/2018,"$235,000","$239,000",05/15/2018,"$334,000","$339,597",04/09/2018,"[u'None BasementBrick, Stucco/Plaster Exterior']","[u'Brand New 2018 Built ( Energy Star Home Certificate) 3 Bed + 3 Washroom, Built By Mattamy And Backed By Tarion Warranty With Low Monthly Fees. Hardwood Stairs On Each Floor (12K Value), Upgraded New Shutters/ Blinds (2018), Garage Accessible By Remote, Porch Has Privacy Screen On Both Sides, Joseph Brant Scholl Jk-08 Southside, Heron Park Recreation Center North Side Right Next Door, Library, Police Station, Uft(Scarborough) And Centennial College Nearby.']","[u'All Brand New Appliances: Fridge, Stove, Dishwasher, A/C Unit, Samsung Washer/Dryer (2019 January). All Electrical Light Fixtures, Furnace, Tankless Water Heater(Rental).']"
https://toronto.listing.ca/5765-yonge-st-104.C4357589.htm#15-lt,"$489,900",02/24/2019,"5765 Yonge St 104, Newtonbrook East, Toronto M2M4H9","Apartment, Condo Apartment5 Rooms Total, 1 Kitchen1 Parking Space","$428,500","$429,900",01/22/2019,"$450,000","$429,900",06/11/2018,"$446,000","$455,000",12/11/2018,"$463,000","$470,000",10/29/2018,"$470,000","$475,000",10/01/2018,"[u'Clear View, Library, Park, Place Of Worship, Public Transit, SchoolNone BasementConcrete Exterior']","[u'Rare Opportunity!  Large, Bright & Renovated Corner Unit On The Main Floor - Never Wait For The Elevator Or Take The Stairs Again! 1000 Sq.Ft.+ One Bedroom + Solarium With Large Open Living Space. Renovated White Kitchen With Quartz Counter-Top & Backsplash, Renovated Bathroom & Pot Lights! Laminate Flooring Throughout. Fantastic Location Next To Finch Station & All The Amenities You Need! Maintenance Fee Includes Heat, Water & Hydro! Just Move In & Enjoy!']","[u'This Unit Is A Must-See - Check Out Virtual Tour!  Include: Existing Fridge, Stove/Oven, Hood Fan; Washer & Dryer; All Window Covers; All Electric Light Fixtures.  1 U/G Parking Space.']"
https://toronto.listing.ca/39-kimbercroft-crt-712.E4343055.htm#15-1oi,"$419,800",02/24/2019,"39 Kimbercroft Crt 712, Agincourt South-Malvern West, Toronto M1S5B5","Apartment, Condo Apartment6 Rooms Total, 1 Kitchen1 Parking Space","$396,000","$397,000",11/13/2018,"$350,000","$379,000",11/18/2018,"$451,500","$454,900",01/26/2019,"$405,000","$399,999",01/24/2019,"$410,000","$419,900",01/25/2019,[u'None BasementConcrete Exterior'],"[u'Spacious 2 Bedroom + Den + 2Balconies Condo In Demand Agincourt Community ** Rarely Come On Sale** Conveniently Located: Steps To Transit, 3 Minutes To Highway 401 & Centennial College** High School, Town Center, University, Shopping All Within 10 Minutes Drive.**Equipped With 2 Master Bedrooms With2 Ensuite Washrooms, Ensuite Laundry Etc Bright Spacious Condo Apt. ** Updated With New Kitchen , Bedroom Floorings Etc']","[u'Incl: Fridge Stove, Washer & Dryer, Range Hood Fan, Electrical Light Fixtures.']"
https://toronto.listing.ca/30-roehampton-ave-505.C4336334.htm#15-1yg,"$760,000",02/24/2019,"30 Roehampton Ave 505, Mount Pleasant West, Toronto M4P1R2","Apartment, Condo Apartment6 Rooms Total, 1 Kitchen1 Parking Space","$940,000","$949,000",11/14/2018,"$675,000","$678,000",10/18/2018,"$1,050,000","$1,069,000",09/08/2018,"$668,000","$679,888",08/14/2018,"$787,000","$789,900",07/13/2018,[u'None BasementConcrete Exterior'],"[u'Luxury Condo Built By Minto @ The Heart Of Yonge/Eglinton. 2 Split Bedrms And Den With Practical Layout. This Gorgeous 2+Den Highbourne Unit Is 9 Feet Ceiling Withtotal 936Sqf (Indoor: 803Sqf, Outdoor: 133Sqf). This Fabulous Midtown Location Close To Everything. Parking And Locker Included!']","[u'Stainless Steel Fridge, Dishwasher, Stove, B/I Microwave And Range Hood, Washer/Dryer, Window Covering, All Light Fixtures, 1 Parking Spot And 1 Locker.']"
https://toronto.listing.ca/511-the-west-mall-dr-1110.W4339654.htm#15-1tg,"$489,900",02/24/2019,"511 The West Mall Dr 1110, Etobicoke West Mall, Toronto M9C1G5","Apartment, Condo Apartment7 + 1 Rooms Total, 1 Kitchen1 Parking Space","$617,500","$625,000",05/11/2018,"$492,500","$499,900",01/18/2019,"$485,000","$495,000",01/11/2019,"$471,000","$475,000",12/07/2018,"$478,500","$474,500",12/04/2018,"[u'Clear View, Park, Place Of Worship, Public Transit, SchoolNone BasementBrick, Concrete Exterior']","[u'Must See!!! Bright,Huge! Fully Renovated 3 Bedroom + Den With2 Full Bath Located In Prime Toronto Location!! Minutes To Highway 427/401/27/410/403 Qew & The Gardener. Steps To Ttc Walking Distance To Schools, Centennial Park, Shops & Farmers Market. Beautiful Unobstructed East Facing View W/Large Balcony.Large Laundry/ Storage Area.Utilities Included With Maint Fee. Low Property Taxes. Updated Kitchen Cabinets & Bathrooms, Laminate Floor Troughout.']","[u""Stainless Steel Stove, Stainless Steel Fridge, Stainless Steel Dishwasher, Stainless Steel Microwave, Washer & Dryer. Built In A/C. Priced To Sell! Status Certificate Available . Great Opportunity ! Don't Miss This One, Last One Sold For Much More!""]"
https://toronto.listing.ca/39-queens-quay-e-quay-1201.C4257863.htm#15-2fx,"$1,349,000",02/24/2019,"39 Queens Quay E Quay 1201, Waterfront Communities C8, Toronto M5E0A4","Apartment, Condo Apartment6 Rooms Total, 1 Kitchen1 Parking Space","$1,800,000","$1,875,000",07/06/2018,"$920,000","$849,900",01/23/2019,"$801,000","$819,000",01/17/2019,"$870,000","$899,900",01/15/2019,"$830,500","$795,000",01/14/2019,[u'None BasementConcrete Exterior'],"[u""Pier 27 Luxury Condo By The Lake?2 Bedroom + Den +Huge Balcony With Lake View.10'Ceiling! Luxury Finishes & Bright Rooms. Top Of The Line Appliances. Convenient To Union Station/Sugar Beach/ St Lawrence Market Etc. Relaxed Outdoor Living Lifestyle.""]","[u'Stainless Appliances, Fridge/Stove, Washer, Dryer, One Parking, Locker. Building Has Valet Parking, Stunning Amenities And Waterfront Promenade. Huge Tiled Balcony With No Obstructed Lake View.']"
https://toronto.listing.ca/170-sumach-st-2204.C4357929.htm#15-u5,"$488,000",02/24/2019,"170 Sumach St 2204, Regent Park, Toronto M5A0C2","Apartment, Condo Apartment5 Rooms Total, 1 Kitchen0 Parking Space","$550,000","$559,900",11/20/2018,"$618,800","$618,800",11/21/2018,"$512,000","$469,000",11/20/2018,"$495,000","$499,900",10/29/2018,"$505,000","$449,900",10/19/2018,"[u'Clear View, Library, Park, Public Transit, Rec Centre, SchoolNone BasementConcrete Exterior']","[u'Bright & Spacious 1 Bedroom Condo In Daniels One Park Place. Enjoy The Clear City And Lake Views From 22Nd Floor On A Nicely Sized Balcony. Fantastic Open Concept Layout With Clean Finishes Including Laminate Floors, 9Ft Ceilings & Floor Ceiling Windows. Contemporary Kitchen Withisland. Building Boasts 45,000Sqft Of Amenity Space Close To Malls, Grocery Stores, Ttc, 404 Highway, Parks, University Of Toronto & Ryerson']","[u'Stainless Steel Fridge, Stainless Steel Stove, Stainless Steel Dishwasher, Stainless Steel Microwave, Washer & Dryer, All Electrical Fixtures. One Locker.']"
https://toronto.listing.ca/500-doris-ave-2225.C4357375.htm#15-uv,"$488,000",02/24/2019,"500 Doris Ave 2225, Willowdale East, Toronto M2N0C1","Apartment, Condo Apartment4 Rooms Total, 1 Kitchen1 Parking Space","$490,000","$520,000",01/16/2019,"$520,000","$538,800",11/20/2018,"$540,000","$509,000",07/04/2018,"$510,000","$529,000",01/13/2019,"$490,000","$399,800",05/23/2018,"[u'Library, Park, Place Of Worship, Public Transit, Rec Centre, SchoolNone BasementConcrete Exterior']","[u'Luxury Tridel Building In The Heart Of North York, Stunning One Bedroom Apartment, Great Location. Close To Subway, Shopping Centre, Library, 5 Star Amenities (Fitness Centre, Indoor Pool, Gold Centre, Billiard Rm, Party Rm, 24Hr Concierge). One Parking,Locker,Big Balcony, Elegant Design & Detail Withhigh Quality Material, Premium Floors, Granite Counter Tops, Pot Lights & Well Mainained']","[u'Stainless Steel Kitchen Appliances (Fridge, Stove, B/I Dishwasher, Washer/Dryer & Microwave), All Electrical Lighting Fixtures & Window Covers. Parking (P3#87), Locker (C#168) ** Status Certificate Summary Attached ** Please Request Full Status Certificate']"
https://toronto.listing.ca/50-lynn-williams-st-1410.C4333939.htm#15-21o,"$545,500",02/24/2019,"50 Lynn Williams St 1410, Niagara, Toronto M6K3R9","Apartment, Condo Apartment5 + 1 Rooms Total, 1 Kitchen1 Parking Space","$523,500","$538,000",12/12/2018,"$520,000","$529,900",11/13/2018,"$549,900","$549,900",11/09/2018,"$465,000","$498,888",11/06/2018,"$475,500","$470,000",10/12/2018,[u'None BasementBrick Exterior'],"[u""Welcome To The Heart Of Liberty Village, Known For Its Historical Industrial Architecture, You'll Also Find Residential  And Commercial Spaces Mixed Among Awesome Supply Of Cafes, Restaurants, Shops And Services, Home Io Endless  Startups, Creative Companies And Innovative Business With A Hop Skip Away From The Entertainment District.  Absolutely Perfect One Bedroom Plus Den, Nice Entry And Owned Parking And Locker.""]","[u""Fridge, Stove, Micro/Hood, Dishwasher, Stacked Washer/Dryer, All Electric Light Fixtures And All Window Coverings,, En-Suite Laundry. Buyers' And Buyer's Agents To Verify Measurement/Tax/Lot.""]"
https://toronto.listing.ca/3237-bayview-ave-1102.C4347822.htm#15-1gr,"$648,888",02/24/2019,"3237 Bayview Ave 1102, Bayview Village, Toronto M2K2N4","Apartment, Condo With Common Elements4 Rooms Total, 1 Kitchen0 Parking Space","$469,000","$479,000",11/16/2018,"$689,000","$689,000",01/31/2019,"$670,000","$699,888",09/05/2018,"$760,000","$768,800",01/29/2019,"$630,000","$628,000",01/27/2019,[u'None BasementConcrete Exterior'],"[u""2 Bedroom + 2 Baths Corner Unit! 820 Sqft. Parking + Locker. 11Th Floor, Nw Facing Superior View! Opposite Side Faces Power Lines. The Development Is Scheduled For Completion December 2019. This Boutique Residence Is Surrounded By All The Conveniences You'll Ever Need; Offers Transit At Your Doorstep, Incredible Shopping And Convenient Access To Highways 401,404,407 And The Dvp. Suite Interiors Designed By Johnson Chou.""]","[u'24 Concierge, Guest Suite, Outdoor Lounge With Dining And Bbq, Outdoor Fire Pit, Gourmet Kitchen And Private Dining Room, Entertainment Lounge, Yoga & Wellness Studio, Gym, 9Ft Ceilings.']"
https://toronto.listing.ca/98-lillian-st-2219.C4357550.htm#15-uq,"$568,000",02/24/2019,"98 Lillian St 2219, Mount Pleasant West, Toronto M4S0A5","Apartment, Condo Apartment4 Rooms Total, 1 Kitchen0 Parking Space","$899,000","$949,000",12/12/2018,"$545,000","$559,000",11/28/2018,"$640,000","$649,000",10/23/2018,"$630,000","$639,000",08/17/2018,"$635,700","$599,900",08/07/2018,"[u'Public Transit, SchoolNone BasementConcrete Exterior']","[u'Location!Location!Location! Nice & Clean One Bedroom ***All Day Sunshine Plus Lakeview*** Located In The Heart Of Midtown. 9"" Ceiling, Loblaws And Lcbo Is In The Building! Walk To Subway, Restaurants, Shopping Centre, Theater And More! Indoor Pool, Sauna, Gym, Partyroom. This Is A Beautiful Home Worth To See!  Well Maintained! Don\'t Miss The Chance!']","[u'All Existing Electrical Lighting Fixtures, Microwave, Fridge, Stove, Dishwasher, Washer And Dryer, All Windows Covering!']"
